ANO,DEPARTAMENTO,CODIGO MUNICIPIO,MUNICIPIO,META,DOSIS APLICADAS,COBERTURA
2022,ANTIOQUIA,5145,CARAMANTA,42,56,133.33
2022,ANTIOQUIA,5147,CAREPA,953,856,89.82
2022,ANTIOQUIA,5150,CAROLINA,23,21,91.3
2022,ANTIOQUIA,5154,CAUCASIA,1552,1261,81.25
2022,ANTIOQUIA,5138,CAÃ‘ASGORDAS,169,189,111.83
2022,ANTIOQUIA,5190,CISNEROS,126,114,90.48
2022,ANTIOQUIA,5101,CIUDAD BOLIVAR,286,246,86.01
2022,ANTIOQUIA,5197,COCORNA,179,171,95.53
2022,ANTIOQUIA,5206,CONCEPCION,38,34,89.47
2022,ANTIOQUIA,5209,CONCORDIA,191,180,94.24
2022,ANTIOQUIA,5212,COPACABANA,536,527,98.32
2022,ANTIOQUIA,5234,DABEIBA,339,300,88.5
2022,ANTIOQUIA,5237,DONMATIAS,203,206,101.48
2022,ANTIOQUIA,5240,EBEJICO,94,60,63.83
2022,ANTIOQUIA,5250,EL BAGRE,905,965,106.63
2022,ANTIOQUIA,5148,EL CARMEN DE VIBORAL,619,558,90.15
2022,ANTIOQUIA,5697,EL SANTUARIO,510,518,101.57
2022,ANTIOQUIA,5264,ENTRERRIOS,132,119,90.15
2022,ANTIOQUIA,5266,ENVIGADO,1354,1066,78.73
2022,ANTIOQUIA,5282,FREDONIA,171,140,81.87
2022,ANTIOQUIA,5284,FRONTINO,324,322,99.38
2022,ANTIOQUIA,5306,GIRALDO,84,82,97.62
2022,ANTIOQUIA,5308,GIRARDOTA,491,455,92.67
2022,ANTIOQUIA,5310,GOMEZ PLATA,76,65,85.53
2022,ANTIOQUIA,5313,GRANADA,151,145,96.03
2022,ANTIOQUIA,5315,GUADALUPE,74,61,82.43
2022,ANTIOQUIA,5318,GUARNE,425,421,99.06
2022,ANTIOQUIA,5321,GUATAPE,89,94,105.62
2022,ANTIOQUIA,5347,HELICONIA,48,30,62.5
2022,ANTIOQUIA,5353,HISPANIA,51,31,60.78
2022,ANTIOQUIA,5360,ITAGÃœI,2684,2238,83.38
2022,ANTIOQUIA,5364,JARDIN,142,122,85.92
2022,ANTIOQUIA,5368,JERICO,98,94,95.92
2022,ANTIOQUIA,5376,LA CEJA,673,658,97.77
2022,ANTIOQUIA,5380,LA ESTRELLA,514,382,74.32
2022,ANTIOQUIA,5390,LA PINTADA,116,102,87.93
2022,ANTIOQUIA,5400,LA UNION,268,237,88.43
2022,ANTIOQUIA,5411,LIBORINA,96,64,66.67
2022,ANTIOQUIA,5425,MACEO,101,77,76.24
2022,ANTIOQUIA,5440,MARINILLA,764,676,88.48
2022,ANTIOQUIA,5001,MEDELLIN,25902,20873,80.58
2022,ANTIOQUIA,5467,MONTEBELLO,56,52,92.86
2022,ANTIOQUIA,5475,MURINDO,123,97,78.86
2022,ANTIOQUIA,5480,MUTATA,506,314,62.06
2022,ANTIOQUIA,5483,NARIÃ‘O,125,104,83.2
2022,ANTIOQUIA,5495,NECHI,447,430,96.2
2022,ANTIOQUIA,5490,NECOCLI,914,968,105.91
2022,ANTIOQUIA,5501,OLAYA,26,19,73.08
2022,ANTIOQUIA,5543,PEQUE,105,123,117.14
2022,ANTIOQUIA,5576,PUEBLORRICO,90,58,64.44
2022,ANTIOQUIA,5579,PUERTO BERRIO,547,528,96.53
2022,ANTIOQUIA,5585,PUERTO NARE,134,128,95.52
2022,ANTIOQUIA,5591,PUERTO TRIUNFO,218,202,92.66
2022,ANTIOQUIA,5604,REMEDIOS,472,421,89.19
2022,ANTIOQUIA,5615,RIONEGRO,1672,1636,97.85
2022,ANTIOQUIA,5628,SABANALARGA,120,109,90.83
2022,ANTIOQUIA,5631,SABANETA,572,405,70.8
2022,ANTIOQUIA,5642,SALGAR,170,171,100.59
2022,ANTIOQUIA,5647,SAN ANDRES DE CUERQUIA,90,78,86.67
2022,ANTIOQUIA,5649,SAN CARLOS,168,158,94.05
2022,ANTIOQUIA,5652,SAN FRANCISCO,80,69,86.25
2022,ANTIOQUIA,5656,SAN JERONIMO,152,164,107.89
2022,ANTIOQUIA,5658,SAN JOSE DE LA MONTAÃ‘A,49,31,63.27
2022,ANTIOQUIA,5659,SAN JUAN DE URABA,409,474,115.89
2022,ANTIOQUIA,5660,SAN LUIS,210,206,98.1
2022,ANTIOQUIA,5665,SAN PEDRO DE URABA,555,604,108.83
2022,ANTIOQUIA,5667,SAN RAFAEL,168,184,109.52
2022,ANTIOQUIA,5670,SAN ROQUE,214,231,107.94
2022,ANTIOQUIA,5674,SAN VICENTE,174,151,86.78
2022,ANTIOQUIA,5686,SANTA ROSA DE OSOS,454,405,89.21
2022,ANTIOQUIA,5690,SANTO DOMINGO,64,79,123.44
2022,ANTIOQUIA,5736,SEGOVIA,619,661,106.79
2022,ANTIOQUIA,5756,SONSON,404,405,100.25
2022,ANTIOQUIA,5761,SOPETRAN,146,153,104.79
2022,ANTIOQUIA,5789,TAMESIS,134,118,88.06
2022,ANTIOQUIA,5790,TARAZA,461,358,77.66
2022,ANTIOQUIA,5792,TARSO,63,55,87.3
2022,ANTIOQUIA,5809,TITIRIBI,64,41,64.06
2022,ANTIOQUIA,5819,TOLEDO,58,60,103.45
2022,ANTIOQUIA,5837,TURBO,2627,2242,85.34
2022,ANTIOQUIA,5842,URAMITA,79,53,67.09
2022,ANTIOQUIA,5847,URRAO,400,346,86.5
2022,ANTIOQUIA,5854,VALDIVIA,226,196,86.73
2022,ANTIOQUIA,5856,VALPARAISO,50,38,76
2022,ANTIOQUIA,5858,VEGACHI,188,209,111.17
2022,ATLANTICO,8078,BARANOA,1791,841,46.96
2022,ATLANTICO,8137,CAMPO DE LA CRUZ,831,390,46.93
2022,ATLANTICO,8141,CANDELARIA,613,290,47.31
2022,ATLANTICO,8296,GALAPA,1893,897,47.39
2022,ATLANTICO,8372,JUAN DE ACOSTA,600,299,49.83
2022,ATLANTICO,8421,LURUACO,1094,551,50.37
2022,ATLANTICO,8433,MALAMBO,4422,2231,50.45
2022,ATLANTICO,8436,MANATI,723,344,47.58
2022,ATLANTICO,8520,PALMAR DE VARELA,983,469,47.71
2022,ATLANTICO,8549,PIOJO,139,61,43.88
2022,ATLANTICO,8558,POLONUEVO,534,222,41.57
2022,ATLANTICO,8560,PONEDERA,848,391,46.11
2022,ATLANTICO,8573,PUERTO COLOMBIA,955,403,42.2
2022,ATLANTICO,8606,REPELON,1024,433,42.29
2022,ATLANTICO,8634,SABANAGRANDE,967,566,58.53
2022,ATLANTICO,8638,SABANALARGA,2950,1490,50.51
2022,ATLANTICO,8675,SANTA LUCIA,502,230,45.82
2022,ATLANTICO,8685,SANTO TOMAS,879,370,42.09
2022,ATLANTICO,8758,SOLEDAD,20040,10246,51.13
2022,ATLANTICO,8770,SUAN,418,170,40.67
2022,ATLANTICO,8832,TUBARA,291,147,50.52
2022,ATLANTICO,8849,USIACURI,265,148,55.85
2022,SANTANDER,68013,AGUADA,14,77,550
2022,SANTANDER,68020,ALBANIA,23,20,86.96
2022,SANTANDER,68051,ARATOCA,113,76,67.26
2022,SANTANDER,68077,BARBOSA,427,317,74.24
2022,SANTANDER,68079,BARICHARA,71,72,101.41
2022,SANTANDER,68081,BARRANCABERMEJA,3387,3003,88.66
2022,SANTANDER,68092,BETULIA,63,54,85.71
2022,SANTANDER,68101,BOLIVAR,85,63,74.12
2022,SANTANDER,68001,BUCARAMANGA,8132,7348,90.36
2022,SANTANDER,68121,CABRERA,12,10,83.33
2022,SANTANDER,68132,CALIFORNIA,18,13,72.22
2022,SANTANDER,68147,CAPITANEJO,57,49,85.96
2022,SANTANDER,68160,CARCASI,49,31,63.27
2022,SANTANDER,68162,CEPITA,19,10,52.63
2022,SANTANDER,68162,CERRITO,91,59,64.84
2022,SANTANDER,68176,CHARALA,122,138,113.11
2022,SANTANDER,68169,CHARTA,23,18,78.26
2022,SANTANDER,68176,CHIMA,26,23,88.46
2022,SANTANDER,68207,CHIPATA,32,28,87.5
2022,SANTANDER,68190,CIMITARRA,430,440,102.33
2022,SANTANDER,68211,CONCEPCION,67,43,64.18
2022,SANTANDER,68209,CONFINES,37,25,67.57
2022,SANTANDER,68229,CONTRATACION,32,40,125
2022,SANTANDER,68217,COROMORO,72,58,80.56
2022,SANTANDER,68245,CURITI,115,105,91.3
2022,SANTANDER,68250,EL CARMEN DE CHUCURI,241,199,82.57
2022,SANTANDER,68245,EL GUACAMAYO,18,9,50
2022,SANTANDER,68264,EL PEÃ‘ON,52,46,88.46
2022,SANTANDER,68266,EL PLAYON,201,192,95.52
2022,SANTANDER,68264,ENCINO,30,29,96.67
2022,SANTANDER,68266,ENCISO,38,26,68.42
2022,SANTANDER,68296,FLORIAN,61,49,80.33
2022,SANTANDER,68276,FLORIDABLANCA,3462,2401,69.35
2022,SANTANDER,68307,GALAN,33,33,100
2022,SANTANDER,68318,GAMBITA,47,30,63.83
2022,SANTANDER,68320,GIRON,2233,1819,81.46
2022,SANTANDER,68318,GUACA,65,68,104.62
2022,SANTANDER,68320,GUADALUPE,35,48,137.14
2022,SANTANDER,68327,GUAPOTA,22,21,95.45
2022,SANTANDER,68330,GUAVATA,23,24,104.35
2022,SANTANDER,68327,GÃœEPSA,50,36,72
2022,SANTANDER,68344,HATO,25,18,72
2022,SANTANDER,68377,JESUS MARIA,27,25,92.59
2022,SANTANDER,68385,JORDAN,14,10,71.43
2022,SANTANDER,68377,LA BELLEZA,76,81,106.58
2022,SANTANDER,68397,LA PAZ,36,26,72.22
2022,SANTANDER,68385,LANDAZURI,127,131,103.15
2022,SANTANDER,68406,LEBRIJA,540,466,86.3
2022,SANTANDER,68418,LOS SANTOS,171,159,92.98
2022,SANTANDER,68425,MACARAVITA,20,12,60
2022,SANTANDER,68468,MALAGA,276,249,90.22
2022,SANTANDER,68444,MATANZA,55,46,83.64
2022,SANTANDER,68464,MOGOTES,131,98,74.81
2022,SANTANDER,68468,MOLAGAVITA,38,41,107.89
2022,SANTANDER,68498,OCAMONTE,47,40,85.11
2022,SANTANDER,68500,OIBA,124,130,104.84
2022,SANTANDER,68502,ONZAGA,39,44,112.82
2022,SANTANDER,68522,PALMAR,13,11,84.62
2022,SANTANDER,68524,PALMAS DEL SOCORRO,28,24,85.71
2022,SANTANDER,68572,PARAMO,53,54,101.89
2022,SANTANDER,68547,PIEDECUESTA,1846,1672,90.57
2022,SANTANDER,68549,PINCHOTE,37,23,62.16
2022,SANTANDER,68572,PUENTE NACIONAL,113,105,92.92
2022,SANTANDER,68573,PUERTO PARRA,121,113,93.39
2022,SANTANDER,68575,PUERTO WILCHES,504,540,107.14
2022,SANTANDER,68615,RIONEGRO,340,308,90.59
2022,SANTANDER,68655,SABANA DE TORRES,560,554,98.93
2022,SANTANDER,68684,SAN ANDRES,81,58,71.6
2022,SANTANDER,68673,SAN BENITO,19,20,105.26
2022,SANTANDER,68679,SAN GIL,768,706,91.93
2022,SANTANDER,68705,SAN JOAQUIN,28,17,60.71
2022,SANTANDER,68720,SAN JOSE DE MIRANDA,47,31,65.96
2022,SANTANDER,68686,SAN MIGUEL,26,23,88.46
2022,SANTANDER,68755,SAN VICENTE DE CHUCURI,356,256,71.91
2022,SANTANDER,68770,SANTA BARBARA,24,45,187.5
2022,SANTANDER,68773,SANTA HELENA DEL OPON,48,46,95.83
2022,SANTANDER,68745,SIMACOTA,108,101,93.52
2022,SANTANDER,68755,SOCORRO,391,328,83.89
2022,SANTANDER,68770,SUAITA,98,103,105.1
2022,SANTANDER,68773,SUCRE,54,52,96.3
2022,SANTANDER,68861,SURATA,42,33,78.57
2022,SANTANDER,68820,TONA,108,90,83.33
2022,SANTANDER,68872,VALLE DE SAN JOSE,76,51,67.11
2022,SANTANDER,68895,VELEZ,213,189,88.73
2022,SANTANDER,68867,VETAS,18,6,33.33
2022,SANTANDER,68872,VILLANUEVA,82,74,90.24
2022,SANTANDER,68895,ZAPATOCA,111,113,101.8
2022,VALLE DEL CAUCA,76020,ALCALA,153,135,0.88
2022,VALLE DEL CAUCA,76036,ANDALUCIA,154,103,0.67
2022,VALLE DEL CAUCA,76041,ANSERMANUEVO,187,203,1.09
2022,VALLE DEL CAUCA,76054,ARGELIA,62,58,0.94
2022,VALLE DEL CAUCA,76100,BOLIVAR,255,254,1
2022,VALLE DEL CAUCA,76113,BUGALAGRANDE,176,158,0.9
2022,VALLE DEL CAUCA,76122,CAICEDONIA,270,241,0.89
2022,VALLE DEL CAUCA,76126,CALIMA,199,153,0.77
2022,VALLE DEL CAUCA,76130,CANDELARIA,886,848,0.96
2022,VALLE DEL CAUCA,76147,CARTAGO,1134,1051,0.93
2022,VALLE DEL CAUCA,76233,DAGUA,455,436,0.96
2022,VALLE DEL CAUCA,76243,EL AGUILA,76,54,0.71
2022,VALLE DEL CAUCA,76246,EL CAIRO,61,61,1
2022,VALLE DEL CAUCA,76248,EL CERRITO,559,436,0.78
2022,VALLE DEL CAUCA,76250,EL DOVIO,155,156,1.01
2022,VALLE DEL CAUCA,76275,FLORIDA,710,574,0.81
2022,VALLE DEL CAUCA,76306,GINEBRA,183,195,1.07
2022,VALLE DEL CAUCA,76318,GUACARI,333,308,0.92
2022,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,1111,1039,0.94
2022,VALLE DEL CAUCA,76364,JAMUNDI,1491,1422,0.95
2022,VALLE DEL CAUCA,76377,LA CUMBRE,113,111,0.98
2022,VALLE DEL CAUCA,76400,LA UNION,330,298,0.9
2022,VALLE DEL CAUCA,76403,LA VICTORIA,97,88,0.91
2022,VALLE DEL CAUCA,76497,OBANDO,128,164,1.28
2022,VALLE DEL CAUCA,76520,PALMIRA,2928,2565,0.88
2022,VALLE DEL CAUCA,76563,PRADERA,549,471,0.86
2022,VALLE DEL CAUCA,76606,RESTREPO,188,176,0.94
2022,VALLE DEL CAUCA,76616,RIOFRIO,151,157,1.04
2022,VALLE DEL CAUCA,76622,ROLDANILLO,323,321,0.99
2022,VALLE DEL CAUCA,76670,SAN PEDRO,128,116,0.91
2022,VALLE DEL CAUCA,76736,SEVILLA,360,355,0.99
2022,VALLE DEL CAUCA,76823,TORO,107,108,1.01
2022,VALLE DEL CAUCA,76828,TRUJILLO,196,199,1.02
2022,VALLE DEL CAUCA,76834,TULUA,2015,1752,0.87
2022,VALLE DEL CAUCA,76845,ULLOA,41,42,1.02
2022,VALLE DEL CAUCA,76863,VERSALLES,66,74,1.12
2022,VALLE DEL CAUCA,76869,VIJES,110,111,1.01
2022,VALLE DEL CAUCA,76890,YOTOCO,153,127,0.83
2022,VALLE DEL CAUCA,76892,YUMBO,1078,953,0.88
2022,VALLE DEL CAUCA,76895,ZARZAL,392,349,0.89
2023,ANTIOQUIA,5002,ABEJORRAL,144,134,93.06
2023,ANTIOQUIA,5004,ABRIAQUI,19,18,94.74
2023,ANTIOQUIA,5021,ALEJANDRIA,36,30,83.33
2023,ANTIOQUIA,5030,AMAGA,234,217,92.74
2023,ANTIOQUIA,5031,AMALFI,303,275,90.76
2023,ANTIOQUIA,5034,ANDES,377,361,95.76
2023,ANTIOQUIA,5036,ANGELOPOLIS,47,37,78.72
2023,ANTIOQUIA,5038,ANGOSTURA,112,100,89.29
2023,ANTIOQUIA,5040,ANORI,226,235,103.98
2023,ANTIOQUIA,5044,ANZA,96,96,100
2023,ANTIOQUIA,5045,APARTADO,1756,1615,91.97
2023,ANTIOQUIA,5051,ARBOLETES,474,401,84.6
2023,ANTIOQUIA,5055,ARGELIA,97,79,81.44
2023,ANTIOQUIA,5059,ARMENIA,21,18,85.71
2023,ANTIOQUIA,5079,BARBOSA,359,337,93.87
2023,ANTIOQUIA,5088,BELLO,4437,4171,94
2023,ANTIOQUIA,5086,BELMIRA,42,31,73.81
2023,ANTIOQUIA,5091,BETANIA,90,72,80
2023,ANTIOQUIA,5093,BETULIA,219,208,94.98
2023,ANTIOQUIA,5107,BRICEÃ‘O,84,74,88.1
2023,ANTIOQUIA,5113,BURITICA,112,113,100.89
2023,ANTIOQUIA,5120,CACERES,421,404,95.96
2023,ANTIOQUIA,5125,CAICEDO,105,98,93.33
2023,ANTIOQUIA,5129,CALDAS,752,676,89.89
2023,ANTIOQUIA,5134,CAMPAMENTO,82,51,62.2
2023,ANTIOQUIA,5142,CARACOLI,51,48,94.12
2023,ANTIOQUIA,5145,CARAMANTA,50,49,98
2023,ANTIOQUIA,5147,CAREPA,955,842,88.17
2023,ANTIOQUIA,5150,CAROLINA,21,21,100
2023,ANTIOQUIA,5154,CAUCASIA,1508,1173,77.79
2023,ANTIOQUIA,5138,CAÃ‘ASGORDAS,178,168,94.38
2023,ANTIOQUIA,5190,CISNEROS,120,103,85.83
2023,ANTIOQUIA,5101,CIUDAD BOLIVAR,265,284,107.17
2023,ANTIOQUIA,5197,COCORNA,177,166,93.79
2023,ANTIOQUIA,5206,CONCEPCION,29,21,72.41
2023,ANTIOQUIA,5209,CONCORDIA,175,132,75.43
2023,ANTIOQUIA,5212,COPACABANA,461,409,88.72
2023,ANTIOQUIA,5234,DABEIBA,333,320,96.1
2023,ANTIOQUIA,5237,DONMATIAS,199,204,102.51
2023,ANTIOQUIA,5240,EBEJICO,72,51,70.83
2023,ANTIOQUIA,5250,EL BAGRE,928,1020,109.91
2023,ANTIOQUIA,5148,EL CARMEN DE VIBORAL,611,559,91.49
2023,ANTIOQUIA,5697,EL SANTUARIO,510,480,94.12
2023,ANTIOQUIA,5264,ENTRERRIOS,115,100,86.96
2023,ANTIOQUIA,5266,ENVIGADO,1165,988,84.81
2023,ANTIOQUIA,5282,FREDONIA,146,130,89.04
2023,ANTIOQUIA,5284,FRONTINO,324,332,102.47
2023,ANTIOQUIA,5306,GIRALDO,77,75,97.4
2023,ANTIOQUIA,5308,GIRARDOTA,468,426,91.03
2023,ANTIOQUIA,5310,GOMEZ PLATA,71,58,81.69
2023,ANTIOQUIA,5313,GRANADA,146,139,95.21
2023,ANTIOQUIA,5315,GUADALUPE,64,56,87.5
2023,ANTIOQUIA,5318,GUARNE,369,378,102.44
2023,ANTIOQUIA,5321,GUATAPE,93,94,101.08
2023,ANTIOQUIA,5347,HELICONIA,37,29,78.38
2023,ANTIOQUIA,5353,HISPANIA,44,33,75
2023,ANTIOQUIA,5360,ITAGÃœI,2445,2270,92.84
2023,ANTIOQUIA,5364,JARDIN,131,134,102.29
2023,ANTIOQUIA,5368,JERICO,88,72,81.82
2023,ANTIOQUIA,5376,LA CEJA,658,576,87.54
2023,ANTIOQUIA,5380,LA ESTRELLA,405,383,94.57
2023,ANTIOQUIA,5390,LA PINTADA,111,97,87.39
2023,ANTIOQUIA,5400,LA UNION,240,224,93.33
2023,ANTIOQUIA,5411,LIBORINA,92,89,96.74
2023,ANTIOQUIA,5425,MACEO,84,79,94.05
2023,ANTIOQUIA,5440,MARINILLA,752,678,90.16
2023,ANTIOQUIA,5001,MEDELLIN,22912,19221,83.89
2023,ANTIOQUIA,5467,MONTEBELLO,49,38,77.55
2023,ANTIOQUIA,5475,MURINDO,113,87,76.99
2023,ANTIOQUIA,5480,MUTATA,486,382,78.6
2023,ANTIOQUIA,5483,NARIÃ‘O,101,56,55.45
2023,ANTIOQUIA,5495,NECHI,471,475,100.85
2023,ANTIOQUIA,5490,NECOCLI,972,928,95.47
2023,ANTIOQUIA,5501,OLAYA,24,21,87.5
2023,ANTIOQUIA,5543,PEQUE,103,87,84.47
2023,ANTIOQUIA,5576,PUEBLORRICO,85,77,90.59
2023,ANTIOQUIA,5579,PUERTO BERRIO,515,377,73.2
2023,ANTIOQUIA,5585,PUERTO NARE,122,109,89.34
2023,ANTIOQUIA,5591,PUERTO TRIUNFO,214,190,88.79
2023,ANTIOQUIA,5604,REMEDIOS,462,454,98.27
2023,ANTIOQUIA,5615,RIONEGRO,1585,1790,112.93
2023,ANTIOQUIA,5628,SABANALARGA,120,109,90.83
2023,ANTIOQUIA,5631,SABANETA,552,442,80.07
2023,ANTIOQUIA,5642,SALGAR,155,134,86.45
2023,ANTIOQUIA,5647,SAN ANDRES DE CUERQUIA,85,99,116.47
2023,ANTIOQUIA,5649,SAN CARLOS,152,128,84.21
2023,ANTIOQUIA,5652,SAN FRANCISCO,65,56,86.15
2023,ANTIOQUIA,5656,SAN JERONIMO,157,152,96.82
2023,ANTIOQUIA,5658,SAN JOSE DE LA MONTAÃ‘A,44,39,88.64
2023,ANTIOQUIA,5659,SAN JUAN DE URABA,448,480,107.14
2023,ANTIOQUIA,5660,SAN LUIS,185,161,87.03
2023,ANTIOQUIA,5665,SAN PEDRO DE URABA,599,598,99.83
2023,ANTIOQUIA,5667,SAN RAFAEL,160,140,87.5
2023,ANTIOQUIA,5670,SAN ROQUE,196,179,91.33
2023,ANTIOQUIA,5674,SAN VICENTE,160,128,80
2023,ANTIOQUIA,5686,SANTA ROSA DE OSOS,426,335,78.64
2023,ANTIOQUIA,5690,SANTO DOMINGO,71,60,84.51
2023,ANTIOQUIA,5736,SEGOVIA,619,679,109.69
2023,ANTIOQUIA,5756,SONSON,404,361,89.36
2023,ANTIOQUIA,5761,SOPETRAN,137,128,93.43
2023,ANTIOQUIA,5789,TAMESIS,120,110,91.67
2023,ANTIOQUIA,5790,TARAZA,417,410,98.32
2023,ANTIOQUIA,5792,TARSO,53,37,69.81
2023,ANTIOQUIA,5809,TITIRIBI,50,49,98
2023,ANTIOQUIA,5819,TOLEDO,45,33,73.33
2023,ANTIOQUIA,5837,TURBO,2450,2014,82.2
2023,ANTIOQUIA,5842,URAMITA,75,84,112
2023,ANTIOQUIA,5847,URRAO,395,337,85.32
2023,ANTIOQUIA,5854,VALDIVIA,205,212,103.41
2023,ANTIOQUIA,5856,VALPARAISO,48,43,89.58
2023,ANTIOQUIA,5858,VEGACHI,195,204,104.62
2023,ATLANTICO,8078,BARANOA,1744,774,44.38
2023,ATLANTICO,8137,CAMPO DE LA CRUZ,806,356,44.17
2023,ATLANTICO,8141,CANDELARIA,617,261,42.3
2023,ATLANTICO,8296,GALAPA,1846,882,47.78
2023,ATLANTICO,8372,JUAN DE ACOSTA,593,286,48.23
2023,ATLANTICO,8421,LURUACO,1046,523,50
2023,ATLANTICO,8433,MALAMBO,4536,1901,41.91
2023,ATLANTICO,8436,MANATI,703,311,44.24
2023,ATLANTICO,8520,PALMAR DE VARELA,948,479,50.53
2023,ATLANTICO,8549,PIOJO,137,70,51.09
2023,ATLANTICO,8558,POLONUEVO,497,203,40.85
2023,ATLANTICO,8560,PONEDERA,814,366,44.96
2023,ATLANTICO,8573,PUERTO COLOMBIA,903,409,45.29
2023,ATLANTICO,8606,REPELON,973,456,46.87
2023,ATLANTICO,8634,SABANAGRANDE,1046,524,50.1
2023,ATLANTICO,8638,SABANALARGA,2948,1341,45.49
2023,ATLANTICO,8675,SANTA LUCIA,480,199,41.46
2023,ATLANTICO,8685,SANTO TOMAS,850,409,48.12
2023,ATLANTICO,8758,SOLEDAD,20214,10233,50.62
2023,ATLANTICO,8770,SUAN,378,135,35.71
2023,ATLANTICO,8832,TUBARA,257,145,56.42
2023,ATLANTICO,8849,USIACURI,270,118,43.7
2023,VALLE DEL CAUCA,76020,ALCALA,151,130,0.86
2023,VALLE DEL CAUCA,76036,ANDALUCIA,139,143,1.03
2023,VALLE DEL CAUCA,76041,ANSERMANUEVO,200,155,0.78
2023,VALLE DEL CAUCA,76054,ARGELIA,60,50,0.83
2023,VALLE DEL CAUCA,76100,BOLIVAR,249,243,0.98
2023,VALLE DEL CAUCA,76113,BUGALAGRANDE,170,161,0.95
2023,VALLE DEL CAUCA,76122,CAICEDONIA,257,205,0.8
2023,VALLE DEL CAUCA,76126,CALIMA,186,154,0.83
2023,VALLE DEL CAUCA,76130,CANDELARIA,888,746,0.84
2023,VALLE DEL CAUCA,76147,CARTAGO,1095,981,0.9
2023,VALLE DEL CAUCA,76233,DAGUA,455,376,0.83
2023,VALLE DEL CAUCA,76243,EL AGUILA,69,68,0.99
2023,VALLE DEL CAUCA,76246,EL CAIRO,64,51,0.8
2023,VALLE DEL CAUCA,76248,EL CERRITO,536,433,0.81
2023,VALLE DEL CAUCA,76250,EL DOVIO,154,151,0.98
2023,VALLE DEL CAUCA,76275,FLORIDA,698,513,0.73
2023,VALLE DEL CAUCA,76306,GINEBRA,190,177,0.93
2023,VALLE DEL CAUCA,76318,GUACARI,320,285,0.89
2023,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,1063,969,0.91
2023,VALLE DEL CAUCA,76364,JAMUNDI,1506,1342,0.89
2023,VALLE DEL CAUCA,76377,LA CUMBRE,113,97,0.86
2023,VALLE DEL CAUCA,76400,LA UNION,320,245,0.77
2023,VALLE DEL CAUCA,76403,LA VICTORIA,96,90,0.94
2023,VALLE DEL CAUCA,76497,OBANDO,157,106,0.68
2023,VALLE DEL CAUCA,76520,PALMIRA,2840,2267,0.8
2023,VALLE DEL CAUCA,76563,PRADERA,534,432,0.81
2023,VALLE DEL CAUCA,76606,RESTREPO,183,149,0.81
2023,VALLE DEL CAUCA,76616,RIOFRIO,151,129,0.85
2023,VALLE DEL CAUCA,76622,ROLDANILLO,320,311,0.97
2023,VALLE DEL CAUCA,76670,SAN PEDRO,125,150,1.2
2023,VALLE DEL CAUCA,76736,SEVILLA,359,357,0.99
2023,VALLE DEL CAUCA,76823,TORO,107,119,1.11
2023,VALLE DEL CAUCA,76828,TRUJILLO,198,165,0.83
2023,VALLE DEL CAUCA,76834,TULUA,1946,1511,0.78
2023,VALLE DEL CAUCA,76845,ULLOA,40,19,0.48
2023,VALLE DEL CAUCA,76863,VERSALLES,71,68,0.96
2023,VALLE DEL CAUCA,76869,VIJES,105,88,0.84
2023,VALLE DEL CAUCA,76890,YOTOCO,148,137,0.93
2023,VALLE DEL CAUCA,76892,YUMBO,1044,853,0.82
2023,VALLE DEL CAUCA,76895,ZARZAL,388,334,0.86
